DATE,CITY,TEMP,PRCP,WDSP,TEMP_ROLLING,TEMP_ROLLING_STD
2023-01-14,Dehradun,21.4,0.0,8.6,20.88214285714286,2.4893928415532813
2023-01-15,Dehradun,20.0,0.0,11.1,20.99310344827586,2.5165070796191693
2023-01-16,Dehradun,19.2,0.0,8.5,21.026666666666664,2.479562438225235
2023-01-17,Dehradun,20.0,0.0,9.6,20.916666666666668,2.452877737556909
2023-01-18,Dehradun,20.8,0.0,14.7,20.973333333333333,2.51902188644081
2023-01-19,Dehradun,23.1,0.0,13.1,21.176666666666666,2.801684632789564
2023-01-20,Dehradun,24.3,1.0,7.2,21.52,3.1481138304793195
2023-01-21,Dehradun,18.6,1.1,12.8,21.813333333333333,3.2461896319279906
2023-01-22,Dehradun,21.7,0.2,9.2,21.723333333333336,3.141785494261826
2023-01-23,Dehradun,18.2,0.0,11.5,21.810000000000002,3.156968209510839
2023-01-24,Dehradun,19.0,2.8,6.8,21.986666666666665,3.2511783893751867
2023-01-25,Dehradun,18.3,0.0,8.1,22.263333333333335,3.391214138525218
2023-01-26,Dehradun,23.7,0.0,8.1,22.60333333333333,3.3459685813119107
2023-01-27,Dehradun,23.0,4.0,12.4,22.87,3.208195324692578
2023-01-28,Dehradun,19.1,0.0,10.2,23.19666666666667,3.545126167039742
2023-01-29,Dehradun,24.1,1.0,15.2,23.24666666666667,3.5890382280353124
2023-01-30,Dehradun,22.0,0.3,9.3,23.389999999999997,3.5985964696981716
2023-01-31,Dehradun,19.9,0.0,11.5,23.6,3.5777087639996643
2023-02-01,Dehradun,24.6,5.1,8.9,23.84,3.5132851312970756
2023-02-02,Dehradun,27.7,1.4,6.4,24.073333333333334,3.481768608577854
2023-02-03,Dehradun,29.4,0.0,11.2,24.15333333333333,3.431168830038809
2023-02-04,Dehradun,27.1,0.0,6.9,24.24666666666667,3.439600351016473
2023-02-05,Dehradun,24.0,0.0,5.6,24.339999999999996,3.4788622793408615
2023-02-06,Dehradun,23.6,0.0,6.6,24.533333333333335,3.305724745340124
2023-02-07,Dehradun,26.2,0.0,9.8,24.743333333333336,3.319605640613867
2023-02-08,Dehradun,27.9,0.0,6.9,24.986666666666668,3.0825127830183066
2023-02-09,Dehradun,27.1,0.0,9.8,25.223333333333333,2.8724233831303527
2023-02-10,Dehradun,25.1,0.0,11.5,25.55,2.602485549332168
2023-02-11,Dehradun,31.3,0.0,15.4,25.733333333333334,2.66074054163217
2023-02-12,Dehradun,27.0,0.0,11.9,25.91,2.648923008214522
2023-02-13,Dehradun,25.7,0.0,10.9,26.10333333333333,2.326827547709887
2023-02-14,Dehradun,26.3,0.0,8.0,26.05,2.391760280918493
2023-02-15,Dehradun,26.4,5.8,5.9,26.34666666666667,2.423837557623679
2023-02-16,Dehradun,27.0,0.0,7.8,26.719999999999995,2.2531816585013487
2023-02-17,Dehradun,23.2,0.0,6.0,26.923333333333336,2.3292270929591
2023-02-18,Dehradun,25.9,0.0,5.9,27.116666666666667,2.6186444681504017
2023-02-19,Dehradun,27.1,0.0,14.5,27.143333333333334,2.6466222237792616
2023-02-20,Dehradun,24.4,0.0,10.0,27.283333333333335,2.7531904168190677
2023-02-21,Dehradun,28.0,0.0,8.8,27.453333333333333,2.7004129101042036
2023-02-22,Dehradun,25.5,2.6,10.0,27.68,2.650751357374107
2023-02-23,Dehradun,26.1,0.0,8.4,27.780000000000005,2.6495803181011413
2023-02-24,Dehradun,28.1,1.9,5.8,27.95,2.8159337276684386
2023-02-25,Dehradun,29.2,0.0,7.2,28.256666666666668,3.1955446714334026
2023-02-26,Dehradun,28.3,0.0,14.5,28.33,3.145456493376457
2023-02-27,Dehradun,24.9,0.0,10.2,28.296666666666667,3.118076698679901
2023-02-28,Dehradun,22.5,0.0,6.0,28.439999999999998,3.155028826580147
2023-03-01,Dehradun,30.9,0.0,9.2,28.613333333333333,3.142120230072341
2023-03-02,Dehradun,31.1,1.4,7.4,28.77333333333333,3.142471389970255
2023-03-03,Dehradun,30.7,0.0,9.5,28.939999999999998,3.144848003563482
2023-03-04,Dehradun,33.5,0.0,8.2,29.07333333333333,3.1445555942068273
2023-03-05,Dehradun,30.2,0.0,6.8,29.313333333333336,2.949545065252268
2023-03-06,Dehradun,31.3,0.0,10.2,29.439999999999998,2.8786491084630574
2023-03-07,Dehradun,29.1,0.0,11.6,29.586666666666666,2.8673829631688976
2023-03-08,Dehradun,30.4,0.0,6.1,29.696666666666665,2.7211158123769374
2023-03-09,Dehradun,29.2,0.0,10.0,29.756666666666664,2.7021936597351104
2023-03-10,Dehradun,33.0,0.0,8.9,29.923333333333332,2.582124670904165
2023-03-11,Dehradun,36.3,0.0,8.1,30.026666666666667,2.4840086253019944
2023-03-12,Dehradun,27.3,0.0,16.6,30.233333333333334,2.574454523186226
2023-03-13,Dehradun,30.3,0.0,12.4,30.18,2.6128858401761637
2023-03-14,Dehradun,31.3,0.0,8.5,30.296666666666667,2.6041721609137434
2023-03-15,Dehradun,30.9,0.0,8.2,30.456666666666667,2.400672798416617
2023-03-16,Dehradun,31.1,0.0,17.2,30.723333333333336,1.872612656402692
2023-03-17,Dehradun,31.4,0.0,19.2,30.68,1.8833938551968115
2023-03-18,Dehradun,31.0,0.0,14.5,30.633333333333333,1.8899613813484417
2023-03-19,Dehradun,30.4,0.0,14.4,30.666666666666668,1.8999697517253449
2023-03-20,Dehradun,29.7,0.0,5.9,30.583333333333332,1.8247500222436395
2023-03-21,Dehradun,31.5,0.0,6.6,30.613333333333333,1.8256285329250002
2023-03-22,Dehradun,27.7,0.0,9.6,30.723333333333336,1.9627010476124114
2023-03-23,Dehradun,29.8,0.0,10.7,30.763333333333332,1.9405799583404575
2023-03-24,Dehradun,30.5,0.0,8.0,30.763333333333332,1.9405799583404575
2023-03-25,Dehradun,29.2,0.0,6.3,31.029999999999998,2.244249356113044
2023-03-26,Dehradun,34.3,0.0,8.6,31.02333333333333,2.2384852226347265
2023-03-27,Dehradun,27.6,5.2,12.5,30.740000000000002,2.0798872648494124
2023-03-28,Dehradun,31.8,0.0,17.6,31.030000000000005,2.187448521561772
2023-03-29,Dehradun,29.7,0.0,8.5,31.076666666666664,2.186271165522572
2023-03-30,Dehradun,30.5,0.0,5.1,30.983333333333334,2.2356181484652398
2023-03-31,Dehradun,29.6,0.0,9.2,31.073333333333334,2.2859289718553897
2023-04-01,Dehradun,29.7,2.6,7.1,31.086666666666666,2.2872560481688713
2023-04-02,Dehradun,31.7,0.0,7.3,31.143333333333334,2.316162601244206
2023-04-03,Dehradun,31.0,1.2,13.5,31.153333333333332,2.316170045173917
2023-04-04,Dehradun,31.1,0.0,6.7,31.15333333333333,2.316170045173917
2023-04-05,Dehradun,34.6,0.0,9.1,31.18,2.303430724690522
2023-04-06,Dehradun,30.3,0.0,6.3,31.266666666666666,2.364002061574073
2023-04-07,Dehradun,30.4,2.6,10.4,31.439999999999998,2.2827086149330778
2023-04-08,Dehradun,37.2,0.0,10.7,31.363333333333333,2.3763900953036954
2023-04-09,Dehradun,32.8,0.0,12.5,31.496666666666666,2.437704309150438
2023-04-10,Dehradun,27.8,1.8,5.8,31.50333333333333,2.4314722847000345
2023-04-11,Dehradun,36.0,0.0,11.7,31.42,2.3744908710188297
2023-04-12,Dehradun,31.7,0.0,8.8,31.546666666666667,2.2623962477004853
2023-04-13,Dehradun,28.5,0.6,11.8,31.630000000000003,2.3174227658893214
2023-04-14,Dehradun,33.6,0.0,9.5,31.793333333333333,2.3491646840193487
2023-04-15,Dehradun,31.5,0.0,5.2,31.813333333333333,2.340311404763139
2023-04-16,Dehradun,33.1,0.0,8.5,31.919999999999998,2.308664339933982
2023-04-17,Dehradun,31.3,0.0,6.3,32.0,2.2703485984801417
2023-04-18,Dehradun,30.4,0.0,8.7,31.813333333333333,2.513101303354003
2023-04-19,Dehradun,30.5,0.0,8.6,31.85666666666667,2.5097991859953734
2023-04-20,Dehradun,34.1,0.6,7.1,31.896666666666665,2.506884772854123
2023-04-21,Dehradun,32.9,0.0,12.4,31.863333333333333,2.476159893078798
2023-04-22,Dehradun,27.5,0.0,10.0,31.94,2.461650693727907
2023-04-23,Dehradun,34.5,0.0,9.4,31.923333333333336,2.474098001199686
2023-04-24,Dehradun,29.4,2.9,10.3,31.74,2.2645087767549157
2023-04-25,Dehradun,31.8,0.7,7.3,31.733333333333334,2.261573046283981
2023-04-26,Dehradun,31.4,0.0,6.3,31.86,2.136642548324448
2023-04-27,Dehradun,34.3,1.8,9.1,31.69333333333333,1.9927339274843419
2023-04-28,Dehradun,34.6,0.0,8.5,31.633333333333333,2.0194456961107603
2023-04-29,Dehradun,31.1,0.8,6.8,31.746666666666666,1.9310053363974546
2023-04-30,Dehradun,32.8,0.0,7.9,31.68,1.8990741846017318
2023-05-01,Dehradun,32.1,0.0,7.9,31.686666666666667,1.8987715326845873
2023-05-02,Dehradun,26.1,0.0,6.8,31.65,1.8810763609864731
2023-05-03,Dehradun,32.3,0.0,9.1,31.62,1.8939832137041621
2023-05-04,Dehradun,32.3,0.0,9.6,31.633333333333333,1.8864916047289175
2023-05-05,Dehradun,33.6,0.0,10.8,31.71,1.8855804923427406
2023-05-06,Dehradun,32.6,0.0,6.1,31.726666666666667,1.9094923198432285
2023-05-07,Dehradun,29.9,0.0,14.4,31.633333333333333,1.9185722660952669
2023-05-08,Dehradun,31.7,0.0,9.8,31.766666666666666,1.7532891913503013
2023-05-09,Dehradun,32.6,0.0,16.4,31.540000000000003,1.8257922229485346
2023-05-10,Dehradun,31.6,0.3,7.5,31.589999999999996,1.7852557046637674
2023-05-11,Dehradun,31.0,0.0,10.0,31.459999999999997,1.9072637920366002
2023-05-12,Dehradun,29.9,0.0,7.4,31.386666666666667,1.9514333076031642
2023-05-13,Dehradun,31.9,0.0,9.3,31.21333333333333,1.914325906986831
2023-05-14,Dehradun,31.6,0.0,13.7,31.073333333333334,1.8087780850396136
2023-05-15,Dehradun,31.7,0.0,8.5,30.94333333333333,1.9420364947977844
2023-05-16,Dehradun,32.0,3.3,11.9,30.910000000000004,1.917496571952165
2023-05-17,Dehradun,30.4,0.0,7.6,30.763333333333332,1.9902318931485774
2023-05-18,Dehradun,30.8,0.9,8.2,30.83,1.8577238575833892
2023-05-19,Dehradun,32.8,0.0,8.3,30.543333333333333,2.246020746877089
2023-05-20,Dehradun,34.6,0.0,11.5,30.36,2.3209094531358145
2023-05-21,Dehradun,30.1,0.0,10.6,30.133333333333333,2.325619432995528
2023-05-22,Dehradun,31.5,0.0,10.5,29.910000000000004,2.4010558022497603
2023-05-23,Dehradun,27.7,0.0,8.8,29.746666666666666,2.5629634428129084
2023-05-24,Dehradun,30.9,0.0,6.0,29.64,2.545394759709899
2023-05-25,Dehradun,27.9,0.0,11.6,29.35666666666667,2.674358876871022
2023-05-26,Dehradun,29.2,0.0,7.1,29.183333333333334,2.6924009709747407
2023-05-27,Dehradun,29.1,0.0,9.6,29.083333333333332,2.6782757362788856
2023-05-28,Dehradun,30.4,0.0,6.0,28.990000000000002,2.6975531697166324
2023-05-29,Dehradun,27.2,6.0,5.5,28.816666666666666,2.6710560139924113
2023-05-30,Dehradun,31.8,0.0,16.5,28.723333333333336,2.618855150414116
2023-05-31,Dehradun,27.7,0.0,7.5,28.426666666666666,2.769779442648729
2023-06-01,Dehradun,28.1,0.6,9.3,28.263333333333332,2.695268310274095
2023-06-02,Dehradun,23.7,8.2,6.3,28.123333333333335,2.689530574773902
2023-06-03,Dehradun,26.8,13.1,10.3,28.0,2.6470543159754185
2023-06-04,Dehradun,26.8,3.3,6.1,27.68,2.6269688839499645
2023-06-05,Dehradun,25.9,0.0,9.7,27.33,2.3590106049958086
2023-06-06,Dehradun,25.0,0.0,6.6,27.213333333333335,2.3031812082771186
2023-06-07,Dehradun,28.5,19.8,5.8,27.01,2.177526277603808
2023-06-08,Dehradun,24.1,59.0,6.4,27.040000000000003,2.1935013735719413
2023-06-09,Dehradun,26.4,1.2,8.5,26.903333333333332,2.0688966463632865
2023-06-10,Dehradun,28.0,1.7,9.1,26.79666666666667,2.0980258920418686
2023-06-11,Dehradun,27.1,1.6,6.3,26.596666666666668,2.1464458728459435
2023-06-12,Dehradun,26.7,0.0,10.0,26.470000000000002,2.1053544217967715
2023-06-13,Dehradun,28.8,11.1,10.4,26.316666666666666,1.9725850942412833
2023-06-14,Dehradun,22.8,41.3,5.4,26.34666666666667,1.99321838749039
2023-06-15,Dehradun,27.1,25.2,6.3,26.21333333333333,1.7325948913324096
2023-06-16,Dehradun,26.2,31.4,5.3,26.276666666666667,1.8212696089557003
2023-06-17,Dehradun,27.1,0.0,6.5,25.99666666666667,2.1477306922509336
2023-06-18,Dehradun,23.2,0.0,7.1,25.926666666666666,2.256627531537237
2023-06-19,Dehradun,24.1,2.3,9.0,25.683333333333334,2.535551811441767
2023-06-20,Dehradun,26.6,25.8,15.2,25.48,2.6832044660995225
2023-06-21,Dehradun,25.4,51.7,11.4,25.256666666666668,2.915793301095348
2023-06-22,Dehradun,28.6,0.0,11.5,25.073333333333334,3.0996032374942626
2023-06-23,Dehradun,26.8,20.3,6.6,24.75,3.232885974502933
2023-06-24,Dehradun,24.7,0.0,6.3,24.566666666666666,3.4214670510775105
2023-06-25,Dehradun,23.2,0.0,12.1,24.203333333333333,3.7800276712482046
2023-06-26,Dehradun,25.3,0.6,9.8,23.89333333333333,3.8388156698552556
2023-06-27,Dehradun,25.8,0.0,7.2,23.736666666666668,3.7991363204824604
2023-06-28,Dehradun,28.1,30.0,16.7,23.54666666666667,3.788342675878842
2023-06-29,Dehradun,27.8,0.0,16.4,23.246666666666666,3.713603448769462
2023-06-30,Dehradun,29.6,2.8,14.2,23.206666666666667,3.725025649838377
2023-07-01,Dehradun,19.7,1.3,11.4,22.9,3.7718558498070855
2023-07-02,Dehradun,21.6,28.2,7.9,22.706666666666663,3.745427864084057
2023-07-03,Dehradun,19.5,51.5,5.6,22.466666666666665,3.6843876891117127
2023-07-04,Dehradun,20.7,2.5,8.3,22.259999999999998,3.813460732539469
2023-07-05,Dehradun,19.2,0.0,6.1,22.046666666666667,3.8853157092981916
2023-07-06,Dehradun,19.5,9.1,11.9,21.736666666666665,3.880497953589958
2023-07-07,Dehradun,18.8,0.0,6.6,21.456666666666663,3.909994561538944
2023-07-08,Dehradun,18.6,4.3,6.9,21.25,3.676275288930325
2023-07-09,Dehradun,15.5,2.5,5.3,21.113333333333333,3.5363855825553707
2023-07-10,Dehradun,18.7,0.0,8.3,21.056666666666665,3.490250789658586
2023-07-11,Dehradun,22.4,20.8,7.2,20.943333333333335,3.4734146305044025
2023-07-12,Dehradun,21.0,0.0,8.9,20.759999999999998,3.379410272977103
2023-07-13,Dehradun,19.8,0.0,6.7,20.513333333333332,3.267049004132326
2023-07-14,Dehradun,21.6,35.2,10.0,20.276666666666664,2.9392332255237434
2023-07-15,Dehradun,17.9,1.9,9.0,19.993333333333336,2.5762754903733724
2023-07-16,Dehradun,20.4,16.1,7.8,19.723333333333336,1.8594925769354027
2023-07-17,Dehradun,19.9,0.8,9.6,19.71333333333333,1.8604288221532566
2023-07-18,Dehradun,17.0,3.8,5.1,19.35,2.450158334081424
2023-07-19,Dehradun,17.7,53.2,7.6,19.243333333333336,2.5122710337712624
2023-07-20,Dehradun,17.3,0.0,6.8,19.096666666666668,2.552413777574809
2023-07-21,Dehradun,17.0,19.7,9.2,19.009999999999998,2.592608857821568
2023-07-22,Dehradun,22.4,7.1,8.7,18.796666666666667,2.805472894347621
2023-07-23,Dehradun,22.7,0.0,7.3,18.69333333333333,2.8618698171954615
2023-07-24,Dehradun,23.0,1.3,7.2,18.476666666666667,3.1049108303407817
2023-07-25,Dehradun,19.8,7.6,8.2,18.306666666666665,3.3991817811951246
2023-07-26,Dehradun,19.8,30.7,6.5,18.293333333333337,3.398370129963708
2023-07-27,Dehradun,18.4,17.1,5.9,18.046666666666667,3.3583383959346405
2023-07-28,Dehradun,21.0,7.6,11.5,17.769999999999996,3.4473528074901187
2023-07-29,Dehradun,19.3,17.5,9.6,17.60666666666667,3.4638958865190124
2023-07-30,Dehradun,21.5,4.8,15.4,17.32,3.477851100300547
2023-07-31,Dehradun,19.4,6.1,5.3,17.23,3.4972057811718376
2023-08-01,Dehradun,10.7,7.8,11.9,17.110000000000003,3.446072226913287
2023-08-02,Dehradun,16.3,6.3,6.0,16.89,3.472388624365127
2023-08-03,Dehradun,16.3,12.5,8.7,16.773333333333333,3.5269341314824323
2023-08-04,Dehradun,16.6,5.5,9.3,16.79,3.532640899403388
2023-08-05,Dehradun,13.1,28.5,5.6,16.8,3.5345584516705206
2023-08-06,Dehradun,15.7,13.1,9.0,16.696666666666665,3.5736085629121703
2023-08-07,Dehradun,12.1,9.1,14.6,16.556666666666665,3.421502325137188
2023-08-08,Dehradun,10.4,8.8,5.9,16.31,3.2244058527809307
2023-08-09,Dehradun,18.3,12.9,12.4,16.046666666666667,2.9719067759701203
2023-08-10,Dehradun,15.0,1.3,13.8,15.796666666666669,2.960717915423941
2023-08-11,Dehradun,12.7,15.5,7.4,15.656666666666666,2.8625625526467946
2023-08-12,Dehradun,14.9,47.5,13.2,15.590000000000002,2.819433790063417
2023-08-13,Dehradun,13.0,0.0,6.0,15.370000000000001,2.634145808024049
2023-08-14,Dehradun,15.2,27.7,7.3,15.180000000000001,2.5449612150692067
2023-08-15,Dehradun,16.8,8.1,8.6,14.95,2.2486394353796393
2023-08-16,Dehradun,13.3,73.4,9.8,14.826666666666666,2.092174802041762
2023-08-17,Dehradun,13.5,7.7,6.3,14.956666666666667,1.9427466041189538
2023-08-18,Dehradun,18.2,0.0,14.4,14.72,2.1901661092726576
2023-08-19,Dehradun,17.6,5.1,5.8,14.446666666666667,2.478839179567838
2023-08-20,Dehradun,13.9,0.0,8.5,14.233333333333333,2.5611599383647814
2023-08-21,Dehradun,18.2,14.3,13.1,14.13,2.668739855023853
2023-08-22,Dehradun,15.3,0.0,7.5,13.806666666666667,3.0345065307323207
2023-08-23,Dehradun,15.1,22.8,8.8,13.780000000000001,3.0534773845454737
2023-08-24,Dehradun,12.3,36.0,6.9,13.846666666666666,2.998474708032782
2023-08-25,Dehradun,15.6,21.7,7.3,13.543333333333333,2.992713373066817
2023-08-26,Dehradun,16.4,25.1,6.0,13.443333333333332,2.9924829194146016
2023-08-27,Dehradun,14.4,0.0,12.6,13.419999999999998,3.0011951642292
2023-08-28,Dehradun,13.6,0.7,6.5,13.31,3.0055523331969844
2023-08-29,Dehradun,14.6,31.8,5.3,13.3,3.007117992478727
2023-08-30,Dehradun,15.7,5.8,6.6,13.143333333333334,3.0270827350862257
2023-08-31,Dehradun,14.6,1.9,8.8,12.926666666666668,2.9887067129599028
2023-09-01,Dehradun,9.2,9.9,6.6,12.663333333333332,3.2877498156907174
2023-09-02,Dehradun,8.1,0.0,5.5,12.643333333333334,3.284307866342492
2023-09-03,Dehradun,10.2,0.0,9.7,12.29,3.2357219521652
2023-09-04,Dehradun,10.0,0.0,5.9,12.043333333333331,3.0960133802318013
2023-09-05,Dehradun,6.0,0.0,7.4,11.913333333333332,3.0972438619245852
2023-09-06,Dehradun,11.3,0.0,6.0,11.563333333333334,2.952203540937865
2023-09-07,Dehradun,12.4,0.0,13.5,11.346666666666666,2.906678793605347
2023-09-08,Dehradun,9.2,0.0,8.3,11.09,2.903784688512737
2023-09-09,Dehradun,12.0,13.6,7.8,11.076666666666664,2.8989514553075084
2023-09-10,Dehradun,12.0,14.6,7.1,10.816666666666666,2.8281934447486394
2023-09-11,Dehradun,11.6,3.7,6.6,10.586666666666666,2.632257891847803
2023-09-12,Dehradun,12.7,55.6,5.5,10.526666666666667,2.5619137961395597
2023-09-13,Dehradun,10.5,2.7,9.2,10.383333333333333,2.5036639817141935
2023-09-14,Dehradun,10.3,12.5,6.2,10.163333333333334,2.4085312928225333
2023-09-15,Dehradun,5.4,3.1,8.0,10.083333333333334,2.253133195219922
2023-09-16,Dehradun,12.9,1.3,9.4,9.876666666666667,2.103967243309453
2023-09-17,Dehradun,7.6,0.0,8.9,9.643333333333334,2.527187796923525
2023-09-18,Dehradun,10.2,5.0,11.7,9.69,2.510577622779196
2023-09-19,Dehradun,10.0,1.6,12.2,9.53,2.6271985866684577
2023-09-20,Dehradun,7.7,3.4,9.2,9.543333333333333,2.63067885998414
2023-09-21,Dehradun,8.8,0.0,7.6,9.606666666666666,2.564469876431789
2023-09-22,Dehradun,7.4,4.8,13.5,9.49,2.564391438192598
2023-09-23,Dehradun,11.9,14.1,6.7,9.446666666666667,2.5241910050320473
2023-09-24,Dehradun,7.8,7.9,15.5,9.35,2.5886689430190497
2023-09-25,Dehradun,9.5,31.5,9.9,9.23,2.544656334766761
2023-09-26,Dehradun,12.6,0.0,9.7,9.07,2.5152157650641476
2023-09-27,Dehradun,9.3,9.7,11.4,9.013333333333332,2.4750804004123554
2023-09-28,Dehradun,8.0,0.0,8.7,8.896666666666668,2.3758096018762647
2023-09-29,Dehradun,13.3,80.8,7.2,8.663333333333334,2.5502512835395343
2023-09-30,Dehradun,8.4,6.4,9.8,8.566666666666666,2.5410197970883743
2023-10-01,Dehradun,2.2,1.7,10.1,8.746666666666666,2.4998942506369057
2023-10-02,Dehradun,9.5,1.2,7.6,8.616666666666667,2.3747353149544046
2023-10-03,Dehradun,5.4,0.0,10.8,8.59,2.3909816192200046
2023-10-04,Dehradun,10.4,0.0,7.1,8.386666666666667,2.5059561233097565
2023-10-05,Dehradun,7.9,0.6,7.9,8.296666666666667,2.494474353215566
2023-10-06,Dehradun,7.8,0.0,6.7,8.3,2.4937162408050386
2023-10-07,Dehradun,11.1,0.0,11.1,8.143333333333334,2.6063163770868085
2023-10-08,Dehradun,6.3,0.0,7.0,8.066666666666666,2.662165741793935
2023-10-09,Dehradun,8.4,0.0,6.2,7.896666666666666,2.570184930060926
2023-10-10,Dehradun,7.2,0.0,8.7,7.836666666666668,2.5934244879526154
2023-10-11,Dehradun,9.9,7.4,13.1,7.873333333333334,2.6253319439818643
2023-10-12,Dehradun,9.2,0.0,7.5,7.586666666666668,2.560136490614193
2023-10-13,Dehradun,3.5,0.0,7.1,7.506666666666666,2.5421865871091764
2023-10-14,Dehradun,7.4,0.0,7.2,7.52,2.5459094980798973
2023-10-15,Dehradun,10.8,0.0,6.3,7.279999999999999,2.3107544670293714
2023-10-16,Dehradun,9.0,0.0,7.3,7.156666666666667,2.347365850646476
2023-10-17,Dehradun,6.8,0.3,6.1,7.306666666666667,2.1556554860905504
2023-10-18,Dehradun,4.1,0.6,10.5,7.3966666666666665,2.3017959005558537
2023-10-19,Dehradun,7.3,0.0,6.2,7.54,2.3070506623436624
2023-10-20,Dehradun,7.8,9.6,9.8,7.533333333333333,2.298775286123373
2023-10-21,Dehradun,4.1,0.0,8.7,7.58,2.3205825665714856
2023-10-22,Dehradun,5.1,0.5,6.3,7.656666666666666,2.3656570616496753
2023-10-23,Dehradun,6.8,0.0,7.6,7.6866666666666665,2.4160003044834264
2023-10-24,Dehradun,6.0,0.0,7.9,7.829999999999999,2.4580830770730153
2023-10-25,Dehradun,10.6,0.0,7.8,7.913333333333333,2.5196788702521284
2023-10-26,Dehradun,4.0,3.8,7.7,7.989999999999999,2.5321859168001506
2023-10-27,Dehradun,6.9,0.0,10.3,7.926666666666666,2.506396414876423
2023-10-28,Dehradun,8.4,0.0,15.2,7.9766666666666675,2.5473019307566234
2023-10-29,Dehradun,6.1,0.0,13.8,8.146666666666667,2.404411654084735
2023-10-30,Dehradun,4.7,0.4,6.0,8.166666666666666,2.400478879426843
2023-10-31,Dehradun,6.7,0.0,5.7,8.013333333333332,2.3732319492744725
2023-11-01,Dehradun,12.2,1.0,7.0,8.016666666666666,2.3747353149544046
2023-11-02,Dehradun,9.7,2.2,7.7,8.13,2.3957073680028387
2023-11-03,Dehradun,10.2,0.0,11.5,8.35,2.3145342869607437
2023-11-04,Dehradun,9.3,3.9,6.6,8.4,2.307259906439174
2023-11-05,Dehradun,10.1,0.0,11.7,8.443333333333333,2.3078103270734283
2023-11-06,Dehradun,12.0,1.0,8.2,8.686666666666666,2.2171328694778705
2023-11-07,Dehradun,10.6,0.0,5.4,8.956666666666667,2.25811690441895
2023-11-08,Dehradun,10.9,0.0,6.7,9.069999999999999,2.23130547839839
2023-11-09,Dehradun,9.5,1.6,9.0,9.276666666666666,2.224267928126373
2023-11-10,Dehradun,8.0,0.0,8.5,9.186666666666667,2.223500398693047
2023-11-11,Dehradun,10.7,0.0,8.7,9.363333333333335,1.9961140409223737
2023-11-12,Dehradun,8.6,1.4,20.5,9.559999999999999,2.0353090081411027
2023-11-13,Dehradun,8.0,0.0,8.8,9.68,2.070382273547646
2023-11-14,Dehradun,6.2,0.0,7.7,9.843333333333332,1.969015741050684
2023-11-15,Dehradun,9.1,0.0,13.1,10.056666666666667,1.724005627107544
2023-11-16,Dehradun,10.2,0.0,9.6,10.18,1.6037456157382388
2023-11-17,Dehradun,10.7,0.3,9.4,10.233333333333333,1.69712400403067
2023-11-18,Dehradun,8.8,1.7,10.8,10.37,1.813769175140342
2023-11-19,Dehradun,9.1,0.0,7.6,10.409999999999998,1.8230989153559483
2023-11-20,Dehradun,11.4,2.6,15.8,10.603333333333332,2.0002557307767836
2023-11-21,Dehradun,13.2,0.0,6.8,10.74,2.1021499667621804
2023-11-22,Dehradun,10.2,0.0,7.1,10.893333333333334,2.3503386892153655
2023-11-23,Dehradun,12.2,0.0,8.4,11.113333333333333,2.6158315528036757
2023-11-24,Dehradun,7.9,0.0,8.7,11.163333333333332,2.625929501552935
2023-11-25,Dehradun,9.3,1.0,7.4,11.223333333333333,2.6071100836952312
2023-11-26,Dehradun,12.8,4.3,10.3,11.343333333333334,2.5354974120350406
2023-11-27,Dehradun,12.0,1.1,8.8,11.353333333333333,2.5334633965401596
2023-11-28,Dehradun,11.0,2.1,12.4,11.546666666666665,2.5374074922268197
2023-11-29,Dehradun,11.1,0.0,14.1,11.713333333333333,2.4594270896277863
2023-11-30,Dehradun,10.4,0.0,9.6,11.733333333333333,2.4150866812933485
2023-12-01,Dehradun,13.8,0.0,7.8,11.796666666666665,2.368104630338255
2023-12-02,Dehradun,13.8,0.0,8.4,11.886666666666665,2.3566096824467766
2023-12-03,Dehradun,11.4,0.0,5.5,11.91,2.3479044214817155
2023-12-04,Dehradun,15.1,0.0,7.0,12.16,2.403962246533463
2023-12-05,Dehradun,14.2,0.7,6.3,12.316666666666666,2.3502139790083008
2023-12-06,Dehradun,16.6,0.0,8.8,12.363333333333333,2.3452789457403407
2023-12-07,Dehradun,17.2,0.0,7.6,12.466666666666667,2.4493958908034132
2023-12-08,Dehradun,12.4,0.0,6.2,12.610000000000001,2.437968345810093
2023-12-09,Dehradun,11.3,0.0,10.6,12.673333333333336,2.4515910855145275
2023-12-10,Dehradun,11.6,0.7,13.2,12.983333333333333,2.414908198916676
2023-12-11,Dehradun,11.0,0.0,7.5,13.156666666666666,2.326412560638897
2023-12-12,Dehradun,14.4,1.3,7.2,13.153333333333334,2.3270127859009944
2023-12-13,Dehradun,13.0,0.0,7.5,13.270000000000001,2.3547677241040863
2023-12-14,Dehradun,6.8,0.0,9.5,13.366666666666667,2.31759883668759
2023-12-15,Dehradun,11.0,0.0,7.2,13.476666666666667,2.2843822576027315
2023-12-16,Dehradun,12.9,0.0,6.5,13.623333333333335,2.220388803066072
2023-12-17,Dehradun,11.4,0.0,12.0,13.536666666666667,2.2635771710270847
2023-12-18,Dehradun,16.3,0.0,7.2,13.713333333333333,2.481202897002083
2023-12-19,Dehradun,13.8,0.0,11.5,14.016666666666667,2.732194183704891
2023-12-20,Dehradun,12.8,0.0,9.3,14.126666666666667,2.841555345512166
