DATE,CITY,TEMP,PRCP,WDSP
2023-10-07,Delhi,13.2,0.0,9.5
2023-10-07,Dehradun,11.1,0.0,11.1
2023-10-07,Jodhpur,10.4,0.0,9.2
2023-10-08,Mumbai,26.6,0.0,5.4
2023-10-08,Delhi,9.8,0.0,6.2
2023-10-08,Dehradun,6.3,0.0,7.0
2023-10-08,Jodhpur,14.6,2.9,9.2
2023-10-09,Mumbai,20.4,0.0,7.0
2023-10-09,Delhi,14.2,0.0,6.9
2023-10-09,Dehradun,8.4,0.0,6.2
2023-10-09,Jodhpur,14.3,0.0,5.2
2023-10-10,Mumbai,26.1,0.0,8.8
2023-10-10,Delhi,10.4,0.0,7.0
2023-10-10,Dehradun,7.2,0.0,8.7
2023-10-10,Jodhpur,15.2,0.0,9.2
2023-10-11,Mumbai,20.9,0.0,6.5
2023-10-11,Delhi,8.1,0.0,12.0
2023-10-11,Dehradun,9.9,7.4,13.1
2023-10-11,Jodhpur,16.6,0.0,7.1
2023-10-12,Mumbai,21.9,2.4,6.9
2023-10-12,Delhi,9.9,0.0,8.9
2023-10-12,Dehradun,9.2,0.0,7.5
2023-10-12,Jodhpur,9.6,0.0,12.7
2023-10-13,Mumbai,23.9,0.0,9.3
2023-10-13,Delhi,8.3,0.0,5.5
2023-10-13,Dehradun,3.5,0.0,7.1
2023-10-13,Jodhpur,15.4,4.2,9.2
2023-10-14,Mumbai,18.8,0.0,7.8
2023-10-14,Delhi,12.4,0.0,8.9
2023-10-14,Dehradun,7.4,0.0,7.2
2023-10-14,Jodhpur,13.0,0.0,8.6
2023-10-15,Mumbai,20.8,0.0,12.0
2023-10-15,Delhi,6.6,0.0,10.7
2023-10-15,Dehradun,10.8,0.0,6.3
2023-10-15,Jodhpur,15.3,0.0,9.4
2023-10-16,Mumbai,20.4,2.0,9.2
2023-10-16,Delhi,12.6,0.0,11.0
2023-10-16,Dehradun,9.0,0.0,7.3
2023-10-16,Jodhpur,15.5,0.0,6.1
2023-10-17,Mumbai,22.6,0.0,8.2
2023-10-17,Delhi,6.8,0.0,9.5
2023-10-17,Dehradun,6.8,0.3,6.1
2023-10-17,Jodhpur,15.4,0.0,13.7
2023-10-18,Mumbai,23.1,0.0,9.0
2023-10-18,Delhi,9.9,0.0,11.1
2023-10-18,Dehradun,4.1,0.6,10.5
2023-10-18,Jodhpur,14.5,1.2,8.7
2023-10-19,Mumbai,22.8,0.0,7.1
2023-10-19,Delhi,9.4,0.0,13.2
2023-10-19,Dehradun,7.3,0.0,6.2
2023-10-19,Jodhpur,15.1,0.0,13.2
2023-10-20,Mumbai,19.5,0.0,11.8
2023-10-20,Delhi,12.9,0.0,11.5
2023-10-20,Dehradun,7.8,9.6,9.8
2023-10-20,Jodhpur,12.2,8.5,6.2
2023-10-21,Mumbai,23.6,0.0,8.7
2023-10-21,Delhi,10.2,0.0,5.6
2023-10-21,Dehradun,4.1,0.0,8.7
2023-10-21,Jodhpur,13.8,0.0,8.0
2023-10-22,Mumbai,21.5,0.0,6.4
2023-10-22,Delhi,11.7,0.0,13.7
2023-10-22,Dehradun,5.1,0.5,6.3
2023-10-22,Jodhpur,17.4,0.0,7.1
2023-10-23,Mumbai,23.7,4.9,6.1
2023-10-23,Delhi,9.2,6.7,9.2
2023-10-23,Dehradun,6.8,0.0,7.6
2023-10-23,Jodhpur,12.5,0.0,7.8
2023-10-24,Mumbai,19.6,0.0,7.1
2023-10-24,Delhi,11.7,0.0,8.9
2023-10-24,Dehradun,6.0,0.0,7.9
2023-10-24,Jodhpur,16.4,0.0,7.3
2023-10-25,Mumbai,19.8,0.0,10.0
2023-10-25,Delhi,5.7,0.0,7.7
2023-10-25,Dehradun,10.6,0.0,7.8
2023-10-25,Jodhpur,15.9,0.0,6.2
2023-10-26,Mumbai,21.5,0.0,7.5
2023-10-26,Delhi,11.0,0.0,8.5
2023-10-26,Dehradun,4.0,3.8,7.7
2023-10-26,Jodhpur,16.1,0.0,6.1
2023-10-27,Mumbai,26.5,0.0,14.7
2023-10-27,Delhi,8.8,0.0,10.4
2023-10-27,Dehradun,6.9,0.0,10.3
2023-10-27,Jodhpur,11.4,0.0,10.1
2023-10-28,Mumbai,21.2,0.0,5.8
2023-10-28,Delhi,9.9,0.0,8.3
2023-10-28,Dehradun,8.4,0.0,15.2
2023-10-28,Jodhpur,13.2,0.0,7.9
2023-10-29,Mumbai,19.3,0.8,8.5
2023-10-29,Delhi,11.2,0.0,7.6
2023-10-29,Dehradun,6.1,0.0,13.8
2023-10-29,Jodhpur,13.4,0.0,10.6
2023-10-30,Mumbai,21.7,0.0,6.6
2023-10-30,Delhi,10.1,0.0,10.3
2023-10-30,Dehradun,4.7,0.4,6.0
2023-10-30,Jodhpur,15.5,0.0,11.8
2023-10-31,Mumbai,25.1,0.0,6.7
2023-10-31,Delhi,11.8,0.0,12.2
2023-10-31,Dehradun,6.7,0.0,5.7
2023-10-31,Jodhpur,11.5,0.0,6.0
2023-11-01,Mumbai,22.1,0.0,9.1
2023-11-01,Delhi,11.0,0.0,8.7
2023-11-01,Dehradun,12.2,1.0,7.0
2023-11-01,Jodhpur,18.7,0.0,7.2
2023-11-02,Mumbai,21.5,3.8,10.1
2023-11-02,Delhi,12.3,0.0,6.1
2023-11-02,Dehradun,9.7,2.2,7.7
2023-11-02,Jodhpur,15.9,0.0,7.6
2023-11-03,Mumbai,23.1,0.0,7.2
2023-11-03,Delhi,9.6,0.0,8.2
2023-11-03,Dehradun,10.2,0.0,11.5
2023-11-03,Jodhpur,14.3,0.0,8.4
2023-11-04,Mumbai,23.7,1.4,9.8
2023-11-04,Delhi,10.9,0.0,9.4
2023-11-04,Dehradun,9.3,3.9,6.6
2023-11-04,Jodhpur,15.4,0.3,7.4
2023-11-05,Mumbai,23.2,0.0,6.6
2023-11-05,Delhi,13.3,0.0,6.0
2023-11-05,Dehradun,10.1,0.0,11.7
2023-11-05,Jodhpur,16.9,0.0,6.6
2023-11-06,Mumbai,25.4,1.4,8.4
2023-11-06,Delhi,7.4,1.4,10.8
2023-11-06,Dehradun,12.0,1.0,8.2
2023-11-06,Jodhpur,21.4,0.0,7.6
2023-11-07,Mumbai,18.5,0.0,7.9
2023-11-07,Delhi,11.8,0.0,9.1
2023-11-07,Dehradun,10.6,0.0,5.4
2023-11-07,Jodhpur,16.9,0.0,8.2
2023-11-08,Mumbai,22.1,0.0,5.7
2023-11-08,Delhi,14.9,0.0,7.4
2023-11-08,Dehradun,10.9,0.0,6.7
2023-11-08,Jodhpur,16.5,0.0,7.7
2023-11-09,Mumbai,23.9,0.0,7.7
2023-11-09,Delhi,10.3,0.0,8.3
2023-11-09,Dehradun,9.5,1.6,9.0
2023-11-09,Jodhpur,17.9,0.6,12.9
2023-11-10,Mumbai,23.8,0.0,10.2
2023-11-10,Delhi,11.1,0.0,6.7
2023-11-10,Dehradun,8.0,0.0,8.5
2023-11-10,Jodhpur,17.2,0.0,8.0
2023-11-11,Mumbai,18.3,0.0,7.1
2023-11-11,Delhi,10.9,0.0,9.7
2023-11-11,Dehradun,10.7,0.0,8.7
2023-11-11,Jodhpur,17.6,0.0,11.4
2023-11-12,Mumbai,21.7,0.0,6.6
2023-11-12,Delhi,11.9,0.0,8.7
2023-11-12,Dehradun,8.6,1.4,20.5
2023-11-12,Jodhpur,18.2,0.0,11.1
2023-11-13,Mumbai,19.3,0.0,10.1
2023-11-13,Delhi,13.2,0.0,9.6
2023-11-13,Dehradun,8.0,0.0,8.8
2023-11-13,Jodhpur,16.7,0.0,7.4
2023-11-14,Mumbai,23.7,0.0,10.7
2023-11-14,Delhi,11.7,0.0,6.3
2023-11-14,Dehradun,6.2,0.0,7.7
2023-11-14,Jodhpur,13.9,0.0,7.3
2023-11-15,Mumbai,23.4,0.0,9.4
2023-11-15,Delhi,11.1,0.0,6.6
2023-11-15,Dehradun,9.1,0.0,13.1
2023-11-15,Jodhpur,12.2,0.0,7.4
2023-11-16,Mumbai,20.4,0.0,11.2
2023-11-16,Delhi,12.7,0.2,14.7
2023-11-16,Dehradun,10.2,0.0,9.6
2023-11-16,Jodhpur,14.9,0.0,6.0
2023-11-17,Mumbai,22.4,0.0,12.0
2023-11-17,Delhi,7.6,0.0,7.3
2023-11-17,Dehradun,10.7,0.3,9.4
2023-11-17,Jodhpur,15.9,0.0,5.9
2023-11-18,Mumbai,25.2,0.0,17.9
2023-11-18,Delhi,14.4,0.0,11.7
2023-11-18,Dehradun,8.8,1.7,10.8
2023-11-18,Jodhpur,17.8,0.0,7.9
2023-11-19,Mumbai,24.8,0.0,7.6
2023-11-19,Delhi,9.9,0.0,6.9
2023-11-19,Dehradun,9.1,0.0,7.6
2023-11-19,Jodhpur,18.8,0.0,6.3
2023-11-20,Mumbai,18.5,0.0,13.3
2023-11-20,Delhi,12.2,0.0,6.1
2023-11-20,Dehradun,11.4,2.6,15.8
2023-11-20,Jodhpur,17.8,0.0,23.7
2023-11-21,Mumbai,23.9,0.0,6.5
2023-11-21,Delhi,7.2,0.0,9.2
2023-11-21,Dehradun,13.2,0.0,6.8
2023-11-21,Jodhpur,16.9,0.0,6.4
2023-11-22,Mumbai,21.0,0.0,7.6
2023-11-22,Delhi,14.5,0.0,8.5
2023-11-22,Dehradun,10.2,0.0,7.1
2023-11-22,Jodhpur,15.9,6.9,16.9
2023-11-23,Mumbai,22.6,0.0,6.8
2023-11-23,Delhi,16.6,0.0,6.1
2023-11-23,Dehradun,12.2,0.0,8.4
2023-11-23,Jodhpur,17.3,4.4,9.9
2023-11-24,Mumbai,21.7,0.0,8.4
2023-11-24,Delhi,13.8,0.0,17.0
2023-11-24,Dehradun,7.9,0.0,8.7
2023-11-24,Jodhpur,15.8,0.0,5.5
2023-11-25,Mumbai,23.5,0.5,11.0
2023-11-25,Delhi,9.6,0.0,6.2
2023-11-25,Dehradun,9.3,1.0,7.4
2023-11-25,Jodhpur,12.1,2.9,6.0
2023-11-26,Mumbai,22.6,0.0,9.1
2023-11-26,Delhi,9.7,2.9,7.8
2023-11-26,Dehradun,12.8,4.3,10.3
2023-11-26,Jodhpur,16.5,0.0,13.8
2023-11-27,Mumbai,22.8,0.0,6.3
2023-11-27,Delhi,13.9,1.3,18.7
2023-11-27,Dehradun,12.0,1.1,8.8
2023-11-27,Jodhpur,13.1,0.0,15.0
2023-11-28,Mumbai,24.4,0.6,6.2
2023-11-28,Delhi,12.1,0.0,6.9
2023-11-28,Dehradun,11.0,2.1,12.4
2023-11-28,Jodhpur,16.7,0.0,8.9
2023-11-29,Mumbai,20.5,0.0,8.5
2023-11-29,Delhi,11.9,1.0,5.9
2023-11-29,Dehradun,11.1,0.0,14.1
2023-11-29,Jodhpur,15.2,0.0,6.5
2023-11-30,Mumbai,21.4,0.0,10.2
2023-11-30,Delhi,13.2,3.9,10.4
2023-11-30,Dehradun,10.4,0.0,9.6
2023-11-30,Jodhpur,16.8,0.3,10.6
2023-12-01,Mumbai,25.8,0.0,7.0
2023-12-01,Delhi,16.7,1.6,11.9
2023-12-01,Dehradun,13.8,0.0,7.8
2023-12-01,Jodhpur,25.6,0.0,6.6
2023-12-02,Mumbai,22.8,0.0,8.3
2023-12-02,Delhi,17.1,0.0,6.2
2023-12-02,Dehradun,13.8,0.0,8.4
2023-12-02,Jodhpur,20.0,0.0,8.0
2023-12-03,Mumbai,23.0,0.0,6.2
2023-12-03,Delhi,16.7,0.0,6.4
2023-12-03,Dehradun,11.4,0.0,5.5
2023-12-03,Jodhpur,21.4,0.6,7.3
2023-12-04,Mumbai,26.5,2.7,8.8
2023-12-04,Delhi,15.7,0.0,15.1
2023-12-04,Dehradun,15.1,0.0,7.0
2023-12-04,Jodhpur,23.1,0.0,7.5
2023-12-05,Mumbai,23.8,1.7,7.2
2023-12-05,Delhi,14.1,1.5,12.6
2023-12-05,Dehradun,14.2,0.7,6.3
2023-12-05,Jodhpur,19.5,0.0,10.9
2023-12-06,Mumbai,22.8,0.0,10.3
2023-12-06,Delhi,16.4,0.0,9.3
2023-12-06,Dehradun,16.6,0.0,8.8
2023-12-06,Jodhpur,22.1,0.0,15.7
2023-12-07,Mumbai,25.3,0.0,6.6
2023-12-07,Delhi,18.9,0.0,7.7
2023-12-07,Dehradun,17.2,0.0,7.6
2023-12-07,Jodhpur,20.4,0.0,9.8
2023-12-08,Mumbai,25.1,0.2,10.3
2023-12-08,Delhi,15.6,0.0,7.1
2023-12-08,Dehradun,12.4,0.0,6.2
2023-12-08,Jodhpur,17.7,0.0,16.8
2023-12-09,Mumbai,25.0,0.0,9.5
2023-12-09,Delhi,19.7,0.0,7.1
2023-12-09,Dehradun,11.3,0.0,10.6
2023-12-09,Jodhpur,18.6,0.7,10.5
2023-12-10,Mumbai,25.7,0.0,5.3
2023-12-10,Delhi,18.9,1.7,6.3
2023-12-10,Dehradun,11.6,0.7,13.2
2023-12-10,Jodhpur,19.6,0.0,13.4
2023-12-11,Mumbai,28.5,0.2,10.0
2023-12-11,Delhi,19.2,1.1,10.0
2023-12-11,Dehradun,11.0,0.0,7.5
2023-12-11,Jodhpur,24.8,0.0,5.8
2023-12-12,Mumbai,24.1,0.0,13.3
2023-12-12,Delhi,15.5,0.0,7.3
2023-12-12,Dehradun,14.4,1.3,7.2
2023-12-12,Jodhpur,21.4,0.0,9.7
2023-12-13,Mumbai,21.0,0.0,9.0
2023-12-13,Delhi,19.9,0.0,6.7
2023-12-13,Dehradun,13.0,0.0,7.5
2023-12-13,Jodhpur,22.5,2.0,7.7
2023-12-14,Mumbai,22.1,0.0,9.1
2023-12-14,Delhi,17.5,0.0,10.2
2023-12-14,Dehradun,6.8,0.0,9.5
2023-12-14,Jodhpur,21.7,0.7,5.6
2023-12-15,Mumbai,22.7,0.0,8.2
2023-12-15,Delhi,17.7,0.0,7.9
2023-12-15,Dehradun,11.0,0.0,7.2
2023-12-15,Jodhpur,24.2,0.0,6.2
2023-12-16,Mumbai,24.4,3.9,7.9
2023-12-16,Delhi,21.2,6.7,10.2
2023-12-16,Dehradun,12.9,0.0,6.5
2023-12-16,Jodhpur,24.4,0.0,11.0
2023-12-17,Mumbai,24.5,0.0,13.2
2023-12-17,Delhi,14.5,4.9,7.5
2023-12-17,Dehradun,11.4,0.0,12.0
2023-12-17,Jodhpur,18.0,2.0,5.4
2023-12-18,Mumbai,25.1,0.0,9.9
2023-12-18,Delhi,17.7,0.0,5.7
2023-12-18,Dehradun,16.3,0.0,7.2
2023-12-18,Jodhpur,20.0,0.0,6.8
2023-12-19,Mumbai,25.8,0.0,7.1
2023-12-19,Delhi,15.1,0.0,11.3
2023-12-19,Dehradun,13.8,0.0,11.5
2023-12-19,Jodhpur,21.0,0.0,6.7
2023-12-20,Mumbai,21.0,0.0,8.6
2023-12-20,Delhi,16.8,0.0,10.4
2023-12-20,Dehradun,12.8,0.0,9.3
2023-12-20,Jodhpur,20.9,0.0,6.6
2023-12-21,Mumbai,23.4,1.9,10.4
2023-12-21,Delhi,17.2,0.0,16.6
2023-12-21,Dehradun,16.3,0.0,13.1
2023-12-21,Jodhpur,23.0,0.0,8.0
2023-12-22,Mumbai,22.8,1.3,12.0
2023-12-22,Delhi,16.0,0.0,9.2
2023-12-22,Dehradun,14.5,0.0,14.0
2023-12-22,Jodhpur,21.8,0.0,7.9
2023-12-23,Mumbai,27.8,0.0,7.2
2023-12-23,Delhi,19.7,0.0,8.6
2023-12-23,Dehradun,14.1,0.0,8.7
2023-12-23,Jodhpur,21.9,0.0,7.4
2023-12-24,Mumbai,26.5,0.0,9.6
2023-12-24,Delhi,14.9,0.0,5.3
2023-12-24,Dehradun,17.2,3.0,10.6
2023-12-24,Jodhpur,21.1,0.7,6.3
2023-12-25,Mumbai,19.4,0.0,7.8
2023-12-25,Delhi,17.2,0.0,10.3
2023-12-25,Dehradun,14.5,0.0,9.8
2023-12-25,Jodhpur,22.3,0.0,6.8
2023-12-26,Mumbai,23.2,0.7,8.4
2023-12-26,Delhi,14.7,0.0,7.8
2023-12-26,Dehradun,12.7,0.0,9.7
2023-12-26,Jodhpur,23.6,0.0,8.3
2023-12-27,Mumbai,24.7,0.0,10.3
2023-12-27,Delhi,14.2,0.0,7.2
2023-12-27,Dehradun,15.5,0.0,12.2
2023-12-27,Jodhpur,22.3,0.0,13.7
2023-12-28,Mumbai,23.0,0.0,11.9
2023-12-28,Delhi,17.4,1.3,6.3
2023-12-28,Dehradun,13.9,0.0,8.4
2023-12-28,Jodhpur,22.4,0.0,9.1
2023-12-29,Mumbai,22.5,0.0,7.5
2023-12-29,Delhi,16.8,0.0,6.9
2023-12-29,Dehradun,14.4,0.0,16.0
2023-12-29,Jodhpur,23.0,0.0,12.3
2023-12-30,Mumbai,23.1,0.0,12.4
2023-12-30,Delhi,20.6,0.0,6.7
2023-12-30,Dehradun,14.8,0.0,9.5
2023-12-30,Jodhpur,20.4,0.0,8.6
2023-12-31,Mumbai,25.4,0.0,7.8
2023-12-31,Delhi,19.4,1.0,8.5
2023-12-31,Dehradun,11.2,0.1,10.3
2023-12-31,Jodhpur,24.5,0.0,11.8
2024-01-01,Mumbai,27.2,0.0,7.9
2024-01-01,Delhi,24.3,0.7,16.6
2024-01-01,Dehradun,19.1,0.0,10.2
2024-01-01,Jodhpur,28.8,0.0,9.3
2024-01-02,Mumbai,26.1,2.5,6.7
2024-01-02,Delhi,26.4,0.0,7.5
2024-01-02,Dehradun,20.5,0.6,8.5
2024-01-02,Jodhpur,30.6,0.0,14.4
2024-01-03,Mumbai,28.1,0.0,11.9
2024-01-03,Delhi,27.0,1.2,6.5
2024-01-03,Dehradun,18.4,1.0,7.4
2024-01-03,Jodhpur,28.5,2.9,8.4
2024-01-04,Mumbai,24.0,0.0,10.5
2024-01-04,Delhi,26.4,1.8,8.4
2024-01-04,Dehradun,15.2,0.0,12.9
2024-01-04,Jodhpur,20.9,1.6,9.4
2024-01-05,Mumbai,26.0,0.9,8.5
2024-01-05,Delhi,22.8,0.4,7.1
2024-01-05,Dehradun,17.0,0.0,6.0
2024-01-05,Jodhpur,27.7,0.0,9.3
2024-01-06,Mumbai,24.9,0.0,7.4
2024-01-06,Delhi,23.5,3.9,7.9
2024-01-06,Dehradun,19.9,0.0,5.4
2024-01-06,Jodhpur,29.1,0.0,9.4
2024-01-07,Mumbai,28.7,4.7,8.6
2024-01-07,Delhi,22.9,0.0,11.1
2024-01-07,Dehradun,20.8,3.8,7.8
2024-01-07,Jodhpur,28.8,0.0,7.0
2024-01-08,Mumbai,27.1,0.0,5.7
2024-01-08,Delhi,24.3,0.0,7.6
2024-01-08,Dehradun,15.2,0.0,8.6
2024-01-08,Jodhpur,28.7,0.0,7.4
2024-01-09,Mumbai,28.4,0.0,12.9
2024-01-09,Delhi,28.9,0.0,6.0
2024-01-09,Dehradun,21.0,0.0,8.6
2024-01-09,Jodhpur,27.9,0.0,6.0
2024-01-10,Mumbai,26.9,0.0,5.2
2024-01-10,Delhi,24.6,0.0,5.6
2024-01-10,Dehradun,19.0,0.0,11.5
2024-01-10,Jodhpur,26.6,1.5,6.4
2024-01-11,Mumbai,24.2,0.1,6.8
2024-01-11,Delhi,28.9,0.0,5.7
2024-01-11,Dehradun,25.7,0.0,7.1
2024-01-11,Jodhpur,26.8,0.0,5.9
2024-01-12,Mumbai,27.7,1.5,6.1
2024-01-12,Delhi,23.6,0.0,9.7
2024-01-12,Dehradun,24.2,0.0,8.1
2024-01-12,Jodhpur,31.9,0.0,5.7
2024-01-13,Mumbai,22.0,0.8,8.3
2024-01-13,Delhi,23.8,0.0,9.4
2024-01-13,Dehradun,21.4,0.0,8.2
2024-01-13,Jodhpur,30.4,0.0,6.0
2024-01-14,Mumbai,27.7,0.0,6.7
2024-01-14,Delhi,25.5,0.0,8.5
2024-01-14,Dehradun,18.4,0.0,8.0
2024-01-14,Jodhpur,26.3,1.6,6.2
2024-01-15,Mumbai,29.4,0.7,15.8
2024-01-15,Delhi,23.1,1.5,7.8
2024-01-15,Dehradun,19.8,2.3,10.4
2024-01-15,Jodhpur,31.5,0.0,10.4
2024-01-16,Mumbai,24.8,0.0,5.8
2024-01-16,Delhi,28.7,0.0,8.2
2024-01-16,Dehradun,22.6,0.0,6.5
2024-01-16,Jodhpur,29.3,0.0,6.5
2024-01-17,Mumbai,22.1,0.0,12.0
2024-01-17,Delhi,22.5,0.0,5.9
2024-01-17,Dehradun,19.6,0.0,7.9
2024-01-17,Jodhpur,28.4,0.0,9.3
2024-01-18,Mumbai,25.2,0.0,5.9
2024-01-18,Delhi,27.5,0.0,10.8
2024-01-18,Dehradun,17.5,0.0,5.6
2024-01-18,Jodhpur,27.1,13.6,5.8
2024-01-19,Mumbai,30.3,0.0,7.5
2024-01-19,Delhi,22.2,2.1,5.7
2024-01-19,Dehradun,22.0,0.0,7.1
2024-01-19,Jodhpur,23.0,0.0,9.2
2024-01-20,Mumbai,23.0,0.0,6.9
2024-01-20,Delhi,19.9,0.0,8.1
2024-01-20,Dehradun,20.2,0.2,9.7
2024-01-20,Jodhpur,29.6,0.2,5.5
2024-01-21,Mumbai,26.2,0.0,9.8
2024-01-21,Delhi,25.3,1.1,6.3
2024-01-21,Dehradun,21.3,10.8,8.8
2024-01-21,Jodhpur,28.5,0.7,6.5
2024-01-22,Mumbai,27.2,0.0,5.2
2024-01-22,Delhi,27.5,0.0,5.7
2024-01-22,Dehradun,17.4,0.0,10.7
2024-01-22,Jodhpur,28.0,2.4,5.7
2024-01-23,Mumbai,24.8,0.0,5.6
2024-01-23,Delhi,25.3,0.4,6.9
2024-01-23,Dehradun,18.6,2.4,10.9
2024-01-23,Jodhpur,31.5,0.0,6.4
2024-01-24,Mumbai,24.3,0.0,7.8
2024-01-24,Delhi,26.2,0.0,10.8
2024-01-24,Dehradun,20.0,5.0,15.5
2024-01-24,Jodhpur,29.4,0.0,5.3
2024-01-25,Mumbai,30.3,2.4,10.2
2024-01-25,Delhi,25.2,0.0,6.3
2024-01-25,Dehradun,20.3,0.0,15.2
2024-01-25,Jodhpur,29.0,0.3,10.7
2024-01-26,Mumbai,25.0,0.0,9.9
2024-01-26,Delhi,27.3,0.0,6.1
2024-01-26,Dehradun,17.8,0.0,7.0
2024-01-26,Jodhpur,27.6,0.0,11.0
2024-01-27,Mumbai,29.3,1.2,6.6
2024-01-27,Delhi,22.6,0.0,9.0
2024-01-27,Dehradun,21.6,0.0,9.2
2024-01-27,Jodhpur,27.8,0.0,14.7
2024-01-28,Mumbai,26.8,0.0,7.6
2024-01-28,Delhi,24.9,0.0,7.4
2024-01-28,Dehradun,18.6,0.0,7.2
2024-01-28,Jodhpur,26.8,0.0,6.3
2024-01-29,Mumbai,28.2,0.0,10.6
2024-01-29,Delhi,24.4,0.0,16.9
2024-01-29,Dehradun,22.6,0.0,10.0
2024-01-29,Jodhpur,29.7,0.0,5.9
2024-01-30,Mumbai,29.4,0.0,6.8
2024-01-30,Delhi,28.5,0.0,21.9
2024-01-30,Dehradun,24.6,0.0,10.1
2024-01-30,Jodhpur,29.5,0.0,11.0
2024-01-31,Mumbai,26.3,0.0,9.9
2024-01-31,Delhi,23.3,0.0,15.1
2024-01-31,Dehradun,21.5,0.0,12.9
2024-01-31,Jodhpur,28.1,0.0,7.2
2024-02-01,Mumbai,26.9,0.0,6.9
2024-02-01,Delhi,32.2,1.6,10.8
2024-02-01,Dehradun,25.7,1.6,6.6
2024-02-01,Jodhpur,36.4,0.0,9.0
2024-02-02,Mumbai,29.9,0.0,6.8
2024-02-02,Delhi,31.8,0.0,5.5
2024-02-02,Dehradun,24.3,0.0,11.9
2024-02-02,Jodhpur,33.5,0.0,9.4
2024-02-03,Mumbai,27.8,4.4,11.2
2024-02-03,Delhi,31.0,0.0,8.9
2024-02-03,Dehradun,28.3,0.0,13.9
2024-02-03,Jodhpur,35.6,0.0,7.1
2024-02-04,Mumbai,27.9,0.0,6.2
2024-02-04,Delhi,34.7,1.5,7.1
2024-02-04,Dehradun,21.7,0.0,8.0
2024-02-04,Jodhpur,32.0,0.0,9.0
2024-02-05,Mumbai,28.0,0.0,6.6
2024-02-05,Delhi,33.9,0.0,9.6
2024-02-05,Dehradun,25.7,0.0,6.5
2024-02-05,Jodhpur,35.3,0.0,11.1
2024-02-06,Mumbai,32.7,0.0,7.0
2024-02-06,Delhi,32.2,0.0,9.6
2024-02-06,Dehradun,25.2,0.0,6.0
2024-02-06,Jodhpur,34.7,0.0,6.1
2024-02-07,Mumbai,31.4,0.0,7.6
2024-02-07,Delhi,32.4,1.9,6.7
2024-02-07,Dehradun,23.9,0.0,8.3
2024-02-07,Jodhpur,37.0,0.0,10.4
2024-02-08,Mumbai,25.9,0.0,5.7
2024-02-08,Delhi,29.5,0.4,11.7
2024-02-08,Dehradun,30.6,0.0,15.9
2024-02-08,Jodhpur,34.2,0.0,8.7
2024-02-09,Mumbai,31.5,0.0,8.7
2024-02-09,Delhi,31.5,0.0,6.0
2024-02-09,Dehradun,26.0,1.2,6.1
2024-02-09,Jodhpur,35.9,0.0,10.8
2024-02-10,Mumbai,29.9,0.0,11.5
2024-02-10,Delhi,31.6,0.0,12.9
2024-02-10,Dehradun,28.0,0.0,5.2
2024-02-10,Jodhpur,36.6,0.0,6.2
2024-02-11,Mumbai,33.0,0.0,6.3
2024-02-11,Delhi,33.8,3.0,7.3
2024-02-11,Dehradun,27.1,0.0,10.3
2024-02-11,Jodhpur,33.9,0.0,7.5
2024-02-12,Mumbai,28.7,0.0,5.3
2024-02-12,Delhi,30.5,0.0,7.5
2024-02-12,Dehradun,25.7,0.1,9.2
2024-02-12,Jodhpur,39.1,0.3,9.3
2024-02-13,Mumbai,28.8,0.0,10.6
2024-02-13,Delhi,31.7,0.0,8.6
2024-02-13,Dehradun,27.8,2.0,7.9
2024-02-13,Jodhpur,35.1,0.0,11.3
2024-02-14,Mumbai,31.1,0.0,11.2
2024-02-14,Delhi,33.8,0.0,6.3
2024-02-14,Dehradun,27.3,0.0,10.4
2024-02-14,Jodhpur,35.9,0.0,11.6
2024-02-15,Mumbai,28.1,0.0,7.5
2024-02-15,Delhi,34.3,0.0,8.1
2024-02-15,Dehradun,24.8,1.7,9.1
2024-02-15,Jodhpur,33.4,0.0,11.1
2024-02-16,Mumbai,29.1,0.0,12.5
2024-02-16,Delhi,34.7,0.0,10.5
2024-02-16,Dehradun,27.9,0.0,8.1
2024-02-16,Jodhpur,34.2,0.0,13.0
2024-02-17,Mumbai,28.5,0.0,10.2
2024-02-17,Delhi,35.1,0.0,5.9
2024-02-17,Dehradun,25.8,0.0,8.6
2024-02-17,Jodhpur,35.3,0.6,8.2
2024-02-18,Mumbai,28.6,0.0,15.5
2024-02-18,Delhi,34.4,0.0,10.2
2024-02-18,Dehradun,25.8,0.0,5.7
2024-02-18,Jodhpur,35.0,0.0,7.5
2024-02-19,Mumbai,26.0,0.0,16.0
2024-02-19,Delhi,34.3,0.0,9.8
2024-02-19,Dehradun,22.4,0.0,12.4
2024-02-19,Jodhpur,34.3,0.0,7.3
2024-02-20,Mumbai,30.3,0.0,8.7
2024-02-20,Delhi,36.7,1.5,5.9
2024-02-20,Dehradun,30.1,8.9,5.8
2024-02-20,Jodhpur,32.5,0.0,9.6
2024-02-21,Mumbai,29.5,0.0,14.2
2024-02-21,Delhi,30.6,0.0,15.1
2024-02-21,Dehradun,24.7,0.0,7.2
2024-02-21,Jodhpur,33.2,0.0,9.2
2024-02-22,Mumbai,31.0,0.0,6.8
2024-02-22,Delhi,35.5,0.0,6.3
2024-02-22,Dehradun,26.1,0.0,9.9
2024-02-22,Jodhpur,36.9,0.0,13.2
2024-02-23,Mumbai,29.0,0.0,10.0
2024-02-23,Delhi,33.6,0.0,6.6
2024-02-23,Dehradun,25.6,0.0,6.3
2024-02-23,Jodhpur,34.0,0.0,8.0
